"class","apsig","perinc","pcygsig","mxy","fwx","fwy","neighbordist","new1sig","new2sig","sub1sig","sub2sig","sub2minsub1","dsub1sub2","holeinref","bigapratio","relfwx","relfwy","roundness","wiggliness"
"Other",0.133912,-0.297279,-0.0611778,0.0378124,-0.202625,0.114917,-0.129812,-0.117228,0.169934,-0.161785,0.101707,0.105872,-0.57351,0.0210721,-0.84898,-0.503628,-0.0377624,-0.997338,-0.744861
"Other",0.240186,-0.499547,0.154391,0.0953947,-0.128774,0.253419,0.0549567,0.173072,0.239299,0.0712158,0.0775454,-0.142346,-0.812625,0.115147,-0.780847,-0.441844,0.111257,-0.982279,-0.756582
"Other",0.243272,-0.8108,-0.404469,0.0516577,-0.194258,0.139657,-0.254427,0.500751,0.434716,0.17411,-0.134808,-0.331129,-0.443992,0.302491,-0.677333,-0.507024,-0.0187557,-0.952105,-0.682027
"Other",0.596307,-0.730332,-0.641248,0.0320199,-0.224593,0.00739265,-0.578503,0.807752,0.792258,0.511486,0.444272,0.0413994,-0.924861,0.762585,-0.712605,-0.558342,-0.136521,-0.969518,-0.452605
"Other",-0.0222874,-0.473095,-0.049336,0.0426071,-0.315141,0.165212,0.243016,-0.066695,-0.137104,0.0101327,-0.0548372,-0.0895862,-0.888569,-0.208837,-0.580748,-0.619005,0.0174701,-0.962122,-0.837151
"Other",0.504967,-0.786186,-0.701398,-0.00766723,-0.193421,0.0855637,-0.913764,0.746281,0.791254,0.411986,0.385235,-0.221011,-0.933696,0.748476,-0.589639,-0.514668,-0.0599976,-0.99908,-0.887765
"Other",0.164413,-0.739779,-0.389656,0.0359165,-0.213789,0.162647,-0.388132,0.341324,-0.0426702,0.000622564,-0.134738,0.0438649,-0.680659,0.269247,-0.719912,-0.559136,-0.0285502,-0.99838,-0.888394
"Other",0.0488685,-0.328341,-0.351217,0.037421,-0.348096,0.0530037,0.219091,-0.055166,-0.166691,-0.0814983,-0.232906,-0.154005,-0.216651,-0.0387152,-0.709319,-0.644597,-0.103225,-0.990859,-0.716279
"Other",0.172604,-0.818225,-0.461761,0.00531882,-0.316247,0.0990143,-0.696305,0.463805,0.444494,0.0423777,-0.0310668,-0.110656,-0.852088,0.39626,-0.65132,-0.620034,-0.0548298,-0.974365,-0.689631
"Other",0.885818,-0.564474,0.423555,-0.194955,-0.225473,0.0915276,-0.287733,0.94341,0.947061,0.858923,0.830954,-0.464526,-0.991496,0.832781,-0.802972,-0.550105,-0.0629245,-0.965904,-0.821658
"Other",0.52652,-0.1937,-0.00474105,0.0264257,-0.231113,-0.0192231,0.166962,0.432658,0.678489,0.44699,0.661492,0.696721,-0.562765,0.171019,-0.822634,-0.573051,-0.154825,-0.992694,-0.855495
"Other",0.119466,-0.225795,-0.0635025,0.0426071,-0.320876,0.144881,-0.0311779,-0.040442,-0.0551992,-0.0502408,-0.0881596,0.0383287,-0.851589,0.079423,-0.682842,-0.613358,1.20822e-05,-0.962122,-0.837151
"Other",0.571945,-0.763878,-0.803028,0.0225812,-0.319594,0.0854263,-0.990242,0.790807,0.810979,0.499239,0.434381,-0.208538,-0.95978,0.849918,-0.620012,-0.60385,-0.0514091,-0.997073,-0.841696
"Other",0.400883,-0.817262,0.0105212,0.135845,-0.103072,0.037062,-0.7738,0.705605,0.657384,0.264603,0.201731,0.128364,-0.920217,0.73165,-0.743041,-0.412113,-0.0915826,-0.973362,-0.607345
"Other",0.200202,-0.863942,-0.245337,0.0759856,-0.17991,-0.00622033,-0.661103,0.515909,0.510281,0.00380001,0.0332379,0.107398,-0.719141,0.610459,-0.695783,-0.466279,-0.12312,-0.954106,-0.760507
"Other",0.362123,-0.829837,-0.336348,0.0974602,-0.247227,0.0737552,-0.626406,0.674932,0.661102,0.234252,0.171236,-0.0599251,-0.930386,0.619302,-0.509174,-0.534548,-0.060167,-0.977859,-0.856358
"Other",0.312817,-0.703967,0.0987422,0.119413,-0.12999,0.199373,-0.852646,0.450414,0.452485,0.167985,0.114379,-0.11411,-0.923802,0.495828,-0.793248,-0.491324,0.00554665,-0.9868,-0.925231
"Other",0.222463,-0.910313,-0.420754,0.0509252,-0.306492,0.0447874,-0.580123,0.612031,0.586028,0.101117,-0.0501689,-0.221306,-0.73064,0.513765,-0.654238,-0.595892,-0.103592,-0.951265,-0.73666
"Other",0.170667,-0.889003,-0.398816,0.0603452,-0.250359,0.0314516,-0.570236,0.499597,0.508364,0.0504993,-0.195614,-0.25254,-0.433311,0.572257,-0.73001,-0.54884,-0.106115,-0.993192,-0.801361
"Other",0.0752781,-0.375343,-0.151875,0.0426071,-0.269063,0.06201,0.367158,0.0605777,-0.130969,-0.0110723,-0.226751,-0.189422,-0.547265,-0.123745,-0.620028,-0.579745,-0.0768854,-0.962122,-0.837151
"Other",0.889443,-0.136821,0.732925,-0.0213108,-0.112899,0.0449851,0.0673366,0.846509,0.874005,0.843253,0.850298,0.460897,-0.702459,0.449714,-0.68512,-0.430557,-0.0872302,-0.978899,-0.833198
"Other",0.153194,-0.781453,-0.297496,0.0421862,-0.278854,0.22737,-0.426415,0.366863,0.316415,0.0416879,-0.17514,-0.220416,-0.053521,0.317291,-0.49307,-0.576238,0.0697774,-0.98783,-0.613056
"Other",0.674562,-0.674965,0.319084,0.0775964,-0.288289,0.0700346,-0.801785,0.832632,0.8259,0.604111,0.564666,0.318678,-0.950814,0.832055,-0.722792,-0.59108,-0.0649198,-0.999722,-0.889372
"Other",0.193058,-0.265258,-0.0174808,0.0521091,-0.191231,0.120844,0.179017,0.136148,-0.179719,0.118092,-0.23953,-0.221511,-0.287807,-0.0262672,-0.745349,-0.557587,-0.0600624,-0.998828,-0.884161
"Other",0.133601,-0.331896,-0.0421974,0.0676694,-0.180627,0.187847,0.142309,0.0343732,0.00214986,0.0462446,-0.011369,0.00475577,-0.888702,-0.169302,-0.677748,-0.493523,0.0304029,-0.982578,-0.808105
"Other",0.275954,-0.181703,0.120099,0.039164,0.0080585,-0.0085506,0.187809,0.215324,-0.00420994,0.179613,-0.0665377,-0.332753,-0.674479,-0.0367295,-0.792522,-0.302278,-0.136058,-0.851454,-0.904149
"Other",0.307102,-0.810323,0.190945,-0.0213466,-0.240464,0.273885,-0.685167,0.469724,0.500061,0.211656,0.0485985,-0.1232,-0.795436,0.668539,-0.622234,-0.569997,0.0916116,-0.99599,-0.917183
"Other",0.165926,-0.801391,-0.00574192,0.0278594,-0.298931,0.0993504,-0.361527,0.423288,0.393067,0.00704893,-0.0288404,0.000387485,-0.932404,0.217112,-0.793159,-0.623474,-0.075828,-0.960677,-0.588799
"Other",0.318584,-0.84852,-0.0275412,0.206399,-0.131588,0.123074,-0.494226,0.633615,0.637141,0.203708,0.182915,0.115918,-0.653024,0.544652,-0.4225,-0.496533,-0.0562974,-0.961587,-0.790595
"Other",0.246442,-0.798826,-0.326889,0.0131838,-0.219326,0.106942,-0.458566,0.48834,0.484435,0.102447,0.0620316,-0.019983,-0.900977,0.361211,-0.466724,-0.502634,-0.03458,-0.998321,-0.849337
"Other",0.647229,-0.733226,-0.804959,0.0478992,-0.291816,0.0676121,-0.929102,0.840596,0.838433,0.580125,0.534728,-0.191397,-0.982366,0.817632,-0.595377,-0.586969,-0.0662626,-0.974872,-0.804532
"Other",0.179967,-0.739904,-0.406129,0.00811062,-0.185927,0.212649,-0.724432,0.349295,0.313239,0.0245958,-0.00727606,0.0239971,-0.809464,0.387864,-0.637075,-0.516738,0.0518493,-0.928108,-0.82513
"Other",0.328898,-0.87111,-0.488445,0.0361993,-0.164209,0.201645,-0.354577,0.701534,0.680508,0.268342,0.033927,-0.38497,-0.577948,0.590675,-0.597447,-0.474227,0.0642918,-0.992898,-0.870604
"Other",0.371113,-0.425185,-0.482818,0.0676744,-0.190904,0.117275,-0.269457,0.5078,0.171864,0.446202,-0.0331667,-0.670968,-0.591499,0.0679411,-0.658902,-0.523117,-0.0282908,-0.992903,-0.924288
"Other",0.267395,-0.843525,-0.538706,0.0214623,-0.300571,0.205971,-0.761514,0.574572,0.567317,-0.0216668,0.0415633,0.127214,-0.422535,0.691362,-0.829517,-0.620378,0.0426839,-0.995829,-0.837974
"Other",0.183105,-0.790646,-0.312281,0.0412947,-0.187117,0.0600133,-0.398025,0.425618,0.407809,0.0243702,0.0630869,0.12358,-0.204541,0.256471,-0.61631,-0.490324,-0.0788752,-0.999173,-0.686243
"Other",0.206165,-0.757266,-0.4406,0.0532152,-0.238657,0.0656271,-0.919702,0.366541,0.379378,-0.00249852,0.0581096,0.114755,-0.760068,0.435676,-0.642817,-0.560993,-0.0803792,-0.989791,-0.913972
"Other",0.142171,-0.782988,-0.0142369,0.0426071,-0.323811,0.102699,-0.597336,0.386862,0.329634,0.0110562,-0.102755,-0.130893,-0.805929,0.347689,-0.770256,-0.627451,-0.0357277,-0.962122,-0.837151
"Other",0.332089,-0.895893,-0.406498,0.0733323,-0.291007,0.105735,-0.592918,0.750401,0.742067,0.13387,0.026391,-0.186808,-0.321489,0.57764,-0.591746,-0.58092,-0.0368683,-0.986149,-0.207205
"Other",0.419344,-0.816819,-0.318328,0.0253434,-0.226258,0.233314,-0.446464,0.694654,0.675217,0.276011,0.253839,0.224759,-0.826858,0.551004,-0.583068,-0.530248,0.0840944,-0.986703,-0.83843
"Other",0.161697,-0.758892,-0.3753,0.0400001,-0.313601,0.0547963,-0.925779,0.372042,0.319951,-0.000217649,-0.0347232,0.0232788,-0.86216,0.377649,-0.585815,-0.59606,-0.0861028,-1,-0.829083
"Other",0.147366,-0.899813,-0.269853,0.0424284,-0.308193,0.0715634,-0.426129,0.485227,0.45269,-0.0127116,-0.0992151,-0.101199,-0.57947,0.355307,-0.622437,-0.612477,-0.0636828,-0.937552,-0.580607
"Other",0.225657,-0.829901,-0.388796,0.0697432,-0.164947,0.178579,-0.483437,0.520997,0.4895,0.0928318,0.00538156,-0.129424,-0.806382,0.42469,-0.606342,-0.448857,0.0361568,-0.987179,-0.4756
"Other",0.521682,-0.789784,0.336453,0.0719713,-0.182683,0.127645,-0.914975,0.758708,0.773756,0.39539,0.355517,-0.171861,-0.922043,0.885391,-0.76788,-0.478554,-0.00370403,-0.99217,-0.901018
"Other",0.156181,-0.837085,-0.380632,0.0374617,-0.301045,0.0563193,-0.682891,0.441016,0.394784,0.00145774,-0.0508009,-0.0128563,-0.916909,0.515794,-0.662602,-0.584229,-0.0744283,-0.990859,-0.716279
"Other",0.171792,-0.841179,-0.00286055,-0.0751571,-0.245809,0.0382325,-0.449318,0.440359,0.426507,0.0204837,-0.0941101,-0.15956,-0.865374,0.397574,-0.780406,-0.538886,-0.0906995,-0.924281,-0.792609
"Other",0.633469,-0.60724,-0.9199,0.0383725,-0.172619,0.115322,-0.238824,0.734687,0.752507,0.598095,0.550204,-0.548401,-0.939287,0.458056,-0.572474,-0.537868,-0.0597045,-0.932669,-0.501695
"Other",0.619159,-0.783266,-0.642099,0.0327698,-0.192396,0.100363,-0.839633,0.86131,0.844794,0.531354,0.430894,-0.364522,-0.977988,0.911659,-0.449691,-0.5219,-0.0532894,-0.994961,-0.887087
"Other",0.400041,-0.848504,-0.533929,0.0796665,-0.324699,0.212181,-0.563395,0.743949,0.718697,0.313011,0.151107,-0.37429,-0.749565,0.690635,-0.628787,-0.622139,0.0631558,-0.99204,-0.667619
"Other",0.217056,-0.888981,-0.44006,0.0984916,-0.216566,0.0732,-0.616958,0.536304,0.533073,0.0392836,-0.0639293,-0.15599,-0.843308,0.587803,-0.575598,-0.552084,-0.0841874,-0.969615,-0.843476
"Other",0.57741,-0.0844096,0.258224,0.045364,-0.221255,0.0633424,0.33237,0.605857,0.0984154,0.594796,0.0153145,-0.747644,-0.63905,-0.0435364,-0.84681,-0.533359,-0.0780493,-0.938792,-0.230595
"Other",0.71287,-0.539992,-0.861636,0.03547,-0.23775,0.0563406,-0.35325,0.73449,0.721308,0.613377,0.555249,-0.41465,-0.946076,0.451144,-0.663123,-0.524227,-0.0802272,-0.998624,-0.925012
"Other",0.19284,-0.910282,-0.221081,0.0624195,-0.26967,0.145956,-0.621573,0.599076,0.583053,-0.0550526,-0.0450293,0.0438716,0.0141937,0.536534,-0.63492,-0.580171,0.00608163,-0.982913,-0.680385
"Other",0.212151,-0.78175,-0.389725,0.0659057,-0.255668,0.130316,0.0683358,0.406086,0.381518,0.0570159,0.0028454,-0.0202325,-0.918858,0.445048,-0.821772,-0.572623,-0.0484354,-0.995016,-0.896863
"Other",0.165206,-0.864303,-0.330091,0.0178729,-0.163345,0.0771969,-0.399338,0.437363,0.570503,0.0665657,-0.158299,-0.303652,-0.535004,0.37189,-0.826808,-0.482884,-0.0770371,-0.997432,-0.85211
"Other",0.240759,-0.267984,0.085169,0.111272,-0.200091,0.102657,0.448939,0.190395,-0.113855,0.163551,-0.0978359,-0.347875,-0.713248,-0.118821,-0.808809,-0.531071,-0.0461603,-0.925611,-0.805886
"Other",0.120509,-0.776369,-0.232779,0.0327342,-0.131467,0.11998,-0.654473,0.309229,0.234517,-0.0593342,-0.0899563,0.00778179,-0.972179,0.2835,-0.545196,-0.473275,-0.0570483,-0.976984,-0.625643
"Other",0.211485,-0.816751,-0.20498,0.0433071,-0.305268,0.0916805,-0.741576,0.51346,0.483861,0.0884325,-0.0104557,-0.156722,-0.98442,0.501958,-0.35393,-0.595744,-0.0496613,-1,-0.918643
"Other",0.284153,-0.807696,-0.517604,0.00158341,-0.15841,0.0266831,-0.415152,0.530022,0.523829,0.121625,-0.0326266,-0.25041,-0.288498,0.516663,-0.722792,-0.447372,-0.0924589,-0.973581,-0.802388
"Other",0.172442,-0.740211,-0.0553648,0.0348381,-0.174167,0.101045,-0.483519,0.312274,0.282748,0.0256645,-0.109476,-0.175055,-0.468575,0.287384,-0.471751,-0.493504,-0.0435453,-1,-0.918643
"Other",0.28567,-0.856647,-0.610309,0.0233379,-0.266223,0.12099,-0.438448,0.583988,0.609844,0.134029,0.0927134,-0.097365,-0.567472,0.474448,-0.533604,-0.613203,-0.0523684,-0.945962,-0.665242
"Other",0.084298,-0.936964,-0.327621,0.025921,-0.320313,-0.0237948,-0.503877,0.464857,0.442035,-0.0836189,-0.237916,-0.138141,-0.37894,0.372768,-0.656544,-0.595164,-0.131767,-0.990859,-0.716279
"Other",0.43026,-0.84932,-0.637852,0.0511563,-0.277397,0.0954776,-0.650268,0.733056,0.715492,0.269587,0.137501,-0.324976,-0.266511,0.727306,-0.452288,-0.597506,-0.0661207,-0.988225,-0.87469
"Other",0.181228,-0.816846,-0.4463,0.05673,-0.0923952,0.130211,-0.463367,0.433738,0.362649,0.00318115,-0.0477826,0.0074909,-0.895724,0.296864,-0.670391,-0.433034,-0.0364566,-0.991929,-0.725611
"Other",0.314651,-0.820896,-0.56177,0.073443,-0.260276,0.0963457,-0.491015,0.604555,0.560511,0.226185,0.0996898,-0.19071,-0.822674,0.467684,-0.630325,-0.581957,-0.0611878,-0.982435,-0.871827
"Other",0.151811,-0.837268,-0.390922,0.0497179,-0.253895,0.040264,-0.923308,0.441958,0.414543,0.0136504,-0.0726376,-0.105455,-0.890605,0.437666,-0.690423,-0.565615,-0.0949485,-0.974994,-0.850292
"Other",0.198644,-0.727179,0.0339686,0.0343283,-0.191307,0.285997,-0.35832,0.365447,0.3167,0.0300924,0.00271372,0.0501463,-0.894447,0.123934,-0.76949,-0.487151,0.139802,-0.99838,-0.888394
"Other",0.262735,-0.106844,-0.0813832,0.0369861,-0.307901,0.0617002,0.454237,0.20428,-0.0732435,0.177,-0.103314,-0.331945,-0.678081,0.00848165,-0.823327,-0.627293,-0.077462,-0.99838,-0.888394
"Other",0.207333,-0.177823,0.0908428,0.0650162,-0.0841078,0.120583,0.514932,-0.131259,0.178585,-0.11974,0.144391,0.254293,-0.615556,-0.169194,-0.722792,-0.369988,-0.0345662,-0.988032,-0.640561
"Other",0.694675,-0.608328,0.406373,0.0301555,-0.190889,0.142037,-0.82921,0.781255,0.779639,0.636816,0.604065,-0.414311,-0.968632,0.772219,-0.806045,-0.508509,-0.0326695,-0.999554,-0.942288
"Other",0.183313,-0.228538,-0.0287129,0.0346841,-0.347851,0.0149898,0.521659,0.132974,-0.197227,0.117993,-0.19546,-0.317681,-0.553483,-0.0973086,-0.783808,-0.643041,-0.125311,-0.99838,-0.888394
"Other",0.355692,-0.228268,0.260833,0.0162885,-0.172681,0.364691,0.371311,0.27527,-0.0605822,0.263132,-0.14802,-0.4193,-0.617124,0.0837306,-0.850705,-0.460666,0.24571,-0.313754,-0.837151
"Other",0.147726,-0.834269,-0.29276,0.0381313,0.0103804,0.100229,-0.620589,0.42552,0.391034,-0.128837,0.0296065,0.164527,-0.427468,0.468937,-0.677527,-0.364692,-0.0689598,-0.990859,-0.716279
"Other",0.342688,-0.745752,-0.550574,0.0461755,-0.269955,0.0926,-0.52681,0.56625,0.539625,0.235036,0.133096,-0.239116,-0.954579,0.537893,-0.617162,-0.560634,-0.040994,-0.99949,-0.699716
"Other",0.180843,-0.909342,-0.243168,0.0905142,-0.286057,0.101188,-0.483161,0.562496,0.55811,-0.0205309,0.0207667,0.0968946,-0.963475,0.401377,-0.669064,-0.575964,-0.042305,-0.961571,-0.764322
"Other",0.149669,-0.813721,-0.116038,0.0478204,-0.29653,0.111684,-0.60839,0.374189,0.361807,-0.0241964,-0.0377176,0.0132314,-0.890764,0.32156,-0.449839,-0.583129,-0.0290815,-0.990859,-0.716279
"Other",0.686716,-0.54919,-0.834758,-0.0273249,-0.146763,0.169568,-0.336403,0.746701,0.782272,0.646684,0.634773,0.101772,-0.988434,0.557108,-0.499988,-0.496997,-0.00374625,-0.996459,-0.933637
"Other",0.3528,-0.717766,-0.1008,0.0306622,-0.294771,0.183034,-0.825633,0.546161,0.520366,0.224791,0.163502,-0.0138397,-0.958404,0.595673,-0.261607,-0.586215,0.0287301,-0.996797,-0.844333
"Other",0.17157,-0.87466,-0.479807,0.112774,-0.28443,0.138765,-0.417967,0.509992,0.505591,-0.0266207,0.0244998,0.104935,-0.368908,0.326767,-0.671779,-0.602671,-0.0201786,-0.969506,-0.822031
"Other",0.390842,-0.638094,-0.520168,0.0314186,-0.264819,0.106735,-0.436807,0.49985,0.463152,0.281994,0.219478,-0.0107163,-0.948796,0.381434,-0.424792,-0.56438,-0.0512384,-0.999174,-0.914142
"Other",0.229945,-0.583542,0.092237,0.0540799,-0.210807,0.124834,-0.887203,0.220013,0.227272,0.0666915,0.0495391,-0.00386616,-0.842377,0.406306,-0.676674,-0.526736,-0.0479429,-0.993308,-0.936471
"Other",0.300215,-0.781373,-0.335503,0.084084,-0.245063,0.225956,-0.655819,0.567772,0.538762,0.178192,0.103496,-0.111353,-0.935026,0.552369,-0.646018,-0.569072,0.058979,-0.983804,-0.398607
"Other",0.0963517,-0.00426556,0.0332161,0.0402726,0.115812,0.0519279,0.391285,0.0853414,0.0180045,0.0424013,-0.0278213,-0.14224,-0.768618,-0.18492,-0.789623,-0.214815,-0.0782457,-0.990859,-0.716279
"Other",0.235209,-0.615049,-0.0451424,0.0351266,-0.174136,0.163281,-0.834571,0.273287,0.240255,0.0642409,0.0372259,0.0641703,-0.908765,0.334896,-0.831033,-0.477338,0.028597,-0.998694,-0.837979
"Other",0.200154,-0.145086,0.182781,0.038962,-0.182292,0.260299,0.727358,0.0463386,0.0619923,0.0354444,0.0286405,0.0176974,-0.81323,-0.0599356,-0.722792,-0.492427,0.0742252,-0.97665,-0.888394
"Other",0.89128,-0.445865,0.683622,0.0355338,-0.143799,0.0960274,-0.284554,0.901661,0.916133,0.845792,0.832042,0.536103,-0.92357,0.633889,-0.762995,-0.475554,-0.0639122,-0.951368,-0.963815
"Other",0.0957146,-0.892132,-0.344103,0.0363584,-0.234983,0.0137039,-0.597006,0.403162,0.397151,-0.0940668,-0.122072,-0.0312224,-0.164359,0.382821,-0.67968,-0.564679,-0.112878,-0.968578,-0.725715
"Other",0.400053,-0.815106,-0.606351,0.00286393,-0.168628,0.15109,-0.950126,0.710647,0.679409,0.267111,0.191863,-0.171901,-0.912066,0.64045,-0.526787,-0.525531,-0.00703841,-0.995527,-0.920712
"Other",0.217017,-0.868128,-0.468039,0.0852213,-0.166035,0.0564715,-0.827356,0.541025,0.530367,0.0989537,-0.0748985,-0.247158,-0.859988,0.571873,-0.41037,-0.495957,-0.100103,-0.973199,-0.837728
"Other",0.319599,-0.758666,-0.103491,0.0386683,-0.191231,0.0522736,-0.385343,0.547359,0.451464,0.198954,0.0996098,0.0925834,-0.851737,0.427819,-0.304194,-0.476648,-0.084009,-0.987774,-0.921249
"Other",0.223178,-0.852368,0.0884292,0.0456399,-0.146189,0.101383,-0.525285,0.558512,0.532727,0.0968342,-0.0274989,-0.197337,-0.661206,0.384685,-0.677345,-0.482418,-0.0673726,-0.952685,-0.676328
"Other",0.166933,-0.292237,0.0179314,0.0255477,-0.236056,0.166708,-0.0785443,0.0589658,-0.0318316,0.0458093,-0.0529139,-0.139521,-0.720272,-0.0663447,-0.74981,-0.559374,-0.00584121,-0.990859,-0.605631
"Other",0.193168,0.106687,-0.340095,0.0451466,-0.306896,0.077584,0.193688,0.192439,-0.184388,0.139633,-0.2312,-0.33829,-0.592686,0.0115733,-0.578307,-0.63072,-0.0853552,-1,-0.829083
"Other",0.255896,-0.70842,-0.315002,0.0811069,-0.185748,0.140766,-0.300059,0.398097,0.348733,0.117102,0.0261631,-0.0821538,-0.92774,0.220829,-0.656013,-0.483468,-0.0176591,-0.993971,-0.877881
"Other",0.105813,-0.486046,-0.0822677,0.0426071,-0.314065,0.13892,0.0747147,-0.143664,-0.0913219,-0.0414035,-0.0571867,0.000469347,-0.771979,-0.0943277,-0.565849,-0.609691,-0.0163022,-0.990859,-0.605631
"Other",0.188217,-0.894976,-0.361925,-0.0580524,-0.298157,-0.0234309,-0.502102,0.521602,0.515778,0.0104523,-0.0305585,-0.00520193,-0.543243,0.55328,-0.0387102,-0.574186,-0.129527,-0.92916,-0.813472
"Other",0.302494,-0.707789,0.14363,0.0587551,-0.281706,0.0743959,-0.747398,0.502708,0.438814,0.190849,0.0565432,-0.226068,-0.959754,0.483286,-0.638323,-0.588469,-0.0676712,-0.990693,-0.835651
"Other",0.208236,-0.841155,-0.433654,0.0614256,-0.41502,0.0521625,-0.609671,0.5257,0.521258,0.082072,-0.0219783,-0.182857,-0.0979613,0.512642,-0.652062,-0.697134,-0.0934169,-0.957661,-0.67275
"Other",0.192486,-0.789608,-0.169702,0.0577096,-0.221141,0.149238,-0.571389,0.387491,0.3473,0.0346064,-0.0700575,-0.119764,-0.833488,0.464882,-0.743855,-0.515895,0.0101862,-0.982214,-0.782882
"Other",0.268323,-0.828754,-0.391066,0.0893768,-0.244467,0.163009,-0.506421,0.569402,0.560632,0.151035,0.0280843,-0.235931,-0.775906,0.452878,0.0991172,-0.530551,0.0250094,-0.988074,-0.849132
"Other",0.236624,-0.671757,-0.0817155,0.0424182,-0.20781,0.100186,-0.362925,0.295715,0.276014,0.0589784,0.0344285,0.0380825,-0.9493,0.242393,-0.570584,-0.530699,-0.059061,-1,-0.918643
"Other",0.820647,-0.602798,-0.765793,0.0463931,-0.212003,0.0839814,-0.977552,0.893769,0.899582,0.767255,0.753074,0.385971,-0.990193,0.889625,-0.785243,-0.541277,-0.063903,-0.999791,-0.926244
"Other",0.228142,-0.188921,0.193593,0.0135092,-0.0691737,0.187409,0.107926,-0.116067,0.217523,-0.191248,0.173493,0.296526,-0.396591,-0.184958,-0.851276,-0.408211,0.0548142,-0.981036,-0.533996
"Other",0.588801,-0.720846,-0.734157,0.0329576,-0.204514,0.0509657,-0.530849,0.78326,0.775753,0.501431,0.460679,0.145081,-0.970333,0.664379,-0.235119,-0.538986,-0.0914171,-0.994217,-0.911542
"Other",0.63805,-0.720457,-0.4895,-0.00190433,-0.157249,0.131717,-0.669115,0.786353,0.741198,0.532882,0.389392,-0.376652,-0.808794,0.820261,-0.798555,-0.513418,-0.0571294,-0.994307,-0.962833
"Other",0.258454,-0.47097,0.121716,0.021519,0.130801,0.297318,-0.0344079,0.15283,0.233014,-0.14385,0.144988,0.290052,-0.29961,0.140195,-0.727529,-0.187646,0.127535,-0.931722,-0.837443
"Other",0.164949,-0.788323,-0.066458,0.0551737,-0.143477,0.189417,-0.434583,0.350275,0.360136,-0.0146294,-0.0214232,0.0120868,-0.684395,0.312337,-0.635185,-0.492894,-0.00312042,-0.982213,-0.78706
"Other",0.276938,-0.209123,0.0353456,-0.0183504,-0.369757,0.073759,0.305529,0.218703,-0.140566,0.190917,-0.237195,-0.380045,-0.386376,-0.0546776,-0.738543,-0.656802,-0.0758314,-0.926736,-0.815974
"Other",0.797309,-0.526306,0.485715,0.0441789,-0.24457,0.105206,-0.947721,0.831414,0.8774,0.689188,0.816509,0.806404,-0.916814,0.769939,-0.779822,-0.53283,-0.0409496,-0.999928,-0.918791
"Other",0.263856,-0.224515,0.185922,0.0973815,-0.193524,0.0986908,0.123356,0.0654801,0.194221,0.052235,0.149541,0.22804,-0.750816,-0.102526,-0.850618,-0.547832,-0.0596541,-0.989003,-0.513901
"Other",0.309181,-0.81813,-0.540797,0.0597138,-0.318064,0.0633022,-0.893727,0.541892,0.498255,0.142205,0.0393733,-0.130069,-0.918426,0.631646,-0.694264,-0.590448,-0.0582501,-0.975458,-0.838005
"Other",0.655228,-0.666278,-0.571772,0.0646051,-0.290898,0.0694949,-0.901905,0.820754,0.779688,0.588739,0.498944,0.200026,-0.979455,0.827472,-0.79905,-0.586351,-0.0768723,-0.978669,-0.856213
"Other",0.66377,-0.786062,-0.708479,0.000837508,-0.276566,0.0909841,-0.832963,0.918865,0.917087,0.58306,0.55893,0.270163,-0.979677,0.88321,-0.568401,-0.589535,-0.0592485,-0.992827,-0.832834
"Other",0.268866,-0.340208,0.180697,0.320711,-0.293616,0.18812,0.749274,0.181873,0.135802,0.141283,0.0939957,-0.0514746,-0.894099,-0.055431,-0.851635,-0.586444,0.020297,-0.899942,-0.60826
"Other",0.190768,-0.849521,-0.398566,0.0558112,-0.283537,0.0149822,-0.812433,0.48798,0.474793,-0.0333249,0.0396294,0.123599,-0.229744,0.500384,-0.558905,-0.585636,-0.107599,-0.946265,-0.828584
"Other",0.164529,-0.218815,0.126136,0.0458729,-0.40116,-0.0254325,0.32044,0.0215995,0.0640851,0.0166137,0.0335439,0.0700481,-0.606658,-0.129816,-0.722792,-0.664328,-0.145907,-0.990859,-0.716279
"Other",0.149823,-0.886546,-0.291258,0.0626536,-0.374601,0.113185,-0.594768,0.512683,0.494442,0.0249951,-0.0912541,-0.153186,-0.442496,0.52239,-0.644561,-0.663679,-0.0406872,-0.992548,-0.861327
"Other",0.160123,-0.804182,-0.326025,0.0243763,-0.321125,0.216609,-0.553465,0.405606,0.382801,-0.00749446,-0.0304823,0.0144893,-0.864034,0.253325,-0.675102,-0.584146,0.0783185,-0.969092,-0.756054
"Other",0.34306,-0.819583,0.0741805,0.0197922,-0.376848,0.178131,-0.50249,0.632951,0.621504,0.222793,0.112533,-0.260154,-0.797527,0.59823,-0.595051,-0.650879,0.0445902,-0.975896,-0.844945
"Other",0.540298,-0.794499,-0.512106,-0.0105656,-0.143235,0.0719913,-0.78502,0.840191,0.828091,0.457028,0.3981,-0.0810191,-0.961695,0.802538,-0.481698,-0.473537,-0.0778685,-0.996879,-0.910613
"Other",0.667881,-0.70364,-0.393104,-0.0170761,-0.240834,0.0869903,-0.503598,0.844505,0.854115,0.574879,0.544441,-0.233205,-0.922448,0.75628,-0.70154,-0.559307,-0.0629132,-0.981806,-0.930942
"Other",0.273007,-0.0434447,-0.0465574,0.0426071,-0.37476,-0.0334074,0.0447561,0.16964,-0.15177,0.155043,-0.19996,-0.336964,-0.84407,-0.0091734,-0.760231,-0.651971,-0.140171,-0.989951,-0.691685
